1275	16770	238
10993	10173	939
19295	17883	231
15290	14641	40
5792	5423	231
7280	176	1062
19339	1126	1115
15411	16309	40
7554	15057	883
17271	3342	166
1188	18470	522
8988	17011	492
15697	4929	492
9159	14923	160
8269	19665	1003
9193	2109	367
7949	17436	846
18313	1998	945
16918	956	911
1847	7722	566
5239	16844	1055
8822	15639	180
11043	1707	660
8925	2588	1117
4748	6340	492
8583	10886	181
4486	6651	492
19228	6647	314
6752	7604	492
11227	1831	585
13300	15757	846
11821	1648	14
10077	13710	846
15504	18127	522
252	16081	932
10266	11937	911
5047	14372	1036
18721	14576	1012
2884	13654	471
3674	2998	730
8065	8196	1062
9728	7751	1117
17195	10893	735
926	310	947
8166	8929	40
10474	602	687
8212	6774	845
19342	2480	40
10182	18268	932
3383	14669	1117
1556	1909	846
15266	18311	1021
11894	16903	1117
15942	212	301
14079	15549	61
1957	15940	937
7964	8915	99
3892	9231	628
4622	5206	1124
7656	6574	1050
5238	4513	14
7683	5010	911
16518	806	314
11109	11782	421
15125	15850	419
4535	2872	179
7884	5702	314
11854	2872	14
5131	13580	74
4444	13718	1055
6338	6633	101
15249	12732	845
8809	4759	200
18692	5421	63
13719	14774	911
944	8913	492
10887	6600	351
19211	2872	179
5410	7392	61
19175	7660	498
4726	3086	911
3406	856	846
11252	1047	937
19287	18514	846
7961	3463	288
10548	12837	492
7437	7950	1071
12571	12768	1137
11138	15162	61
16544	4513	297
2085	10886	181
1574	2906	932
13937	12542	61
13136	8098	845
1985	2996	146
1333	12817	522
16112	18160	812
14545	964	65
13702	18283	301
3361	13712	1104
19468	26	472
13966	5559	376
9922	2872	181
2452	14314	493
1604	4152	376
16879	1847	486
16179	6395	845
16653	14603	16
2153	8585	911
19045	17884	14
18429	16981	939
7997	2399	472
12186	3791	660
15429	3438	91
14737	2872	430
16936	17715	1055
4531	8913	492
8470	9461	386
19020	2872	308
18579	2407	884
6205	15422	1092
3898	9550	492
18481	19574	99
7140	8519	307
10355	19470	1117
12894	7815	40
1	11071	498
742	12798	1050
5216	15806	846
6143	2648	528
13230	16028	1062
17955	10975	40
10646	19083	687
6386	6185	911
7913	7877	181
12336	16157	106
13980	8688	61
14629	19103	492
8529	19060	472
18216	9186	240
7061	17977	166
19646	16090	412
18984	9848	932
9914	14667	911
1320	6044	49
18026	200	1055
2655	8942	65
293	12021	932
19585	13159	166
13047	19236	99
2748	3807	937
16336	8688	61
5948	15265	918
19623	672	832
9433	12190	421
8861	228	1117
5437	16115	845
9755	4484	461
8928	11271	1117
6396	6967	1062
4065	6769	1055
16974	17679	932
6298	3350	380
12615	3758	492
16535	17849	911
1312	18968	419
1646	16983	883
10708	2607	911
485	14983	1130
12586	13629	846
11589	18205	301
12985	3918	911
16511	17056	726
10206	15855	783
4340	14108	166
13506	4967	690
5826	12553	742
6206	16092	932
8751	4511	99
1726	8873	475
14822	2872	181
7279	6570	932
14031	6947	46
16727	11752	943
8378	9277	932
15009	2340	600
7116	5815	937
8709	14734	1085
2666	2459	366
1782	1132	301
6707	7628	943
1605	6185	911
7096	2222	937
4097	73	166
18139	19183	492
16251	2872	421
1159	16476	860
494	16719	40
3133	3463	288
435	12036	376
898	19626	14
8267	10008	506
2237	5010	911
3020	5818	498
10090	10659	584
765	16015	40
5279	4298	157
16684	11147	1062
2964	18662	472
13021	13492	142
15243	16829	70
11087	12341	1055
15255	12909	14
6120	7229	937
16222	1102	472
3960	10714	482
1594	2860	937
7427	10634	937
6994	12276	687
11119	10199	554
16418	18887	494
1755	8403	181
4770	12206	181
17713	17145	1055
17467	9327	983
4676	18600	166
6750	2755	32
6141	16090	412
8292	2750	1117
16504	8994	551
3833	9835	46
7125	4102	837
15890	5224	600
17395	7833	584
12246	16075	584
5082	17117	932
13981	1376	516
3086	4551	651
16838	10964	366
5503	18928	780
12719	10903	14
9469	14628	14
11493	4898	99
15222	823	61
5527	909	846
19611	3486	937
9816	18779	735
15680	5018	351
17812	3699	660
854	1403	181
4259	11605	492
5270	2809	16
15045	18470	983
7479	2872	181
1998	10227	960
4764	1290	166
9904	10700	911
8542	14331	911
5501	18276	1117
2518	14288	360
927	13588	111
16196	15022	65
1081	14193	918
14809	13506	911
10373	17716	911
14998	3770	376
2986	5980	846
10779	4083	1055
5090	5357	937
13213	13116	14
12255	8865	937
13294	17893	166
10104	16319	551
14746	4142	1098
3885	9904	492
19220	14926	314
956	9435	690
12723	16240	522
8545	996	932
7462	4725	510
2939	11711	40
7831	1379	458
14613	18047	652
9491	16618	366
16143	14055	584
6935	12542	61
5808	2872	70
764	14617	937
15037	14669	1117
17083	2017	516
3460	14669	1117
15961	13189	845
9363	331	351
9830	458	1062
16608	17841	492
14738	4551	911
3417	10398	40
13486	5836	960
11709	13102	845
7434	3202	181
9198	12909	204
1888	5221	600
2500	8524	1085
12342	19013	272
10710	11162	61
9713	5427	376
4333	5098	1117
3826	12909	14
12456	8865	742
2425	12240	593
5950	7528	142
12658	11133	131
10855	14740	279
11304	4785	65
14999	13534	1117
2613	5900	131
13830	18638	181
9759	6672	883
15928	11138	837
12487	2872	14
7817	248	388
4263	2849	1101
15998	14857	65
4623	9628	772
18034	622	506
9051	9484	314
15001	9545	157
3520	18411	14
10851	13192	783
7783	2872	14
11109	6567	812
2953	18518	65
11299	3588	1117
10321	16389	472
15760	3300	1062
1071	3098	600
2549	15550	846
11675	1460	301
7843	6659	574
3687	12686	386
17812	9625	463
13966	14970	376
19567	5680	493
3056	2013	373
7700	536	1047
13105	2934	396
19721	13746	1055
9527	18672	181
18978	13654	628
10812	147	554
10516	13632	16
16551	10772	574
3211	17930	584
12364	9011	812
8197	4201	196
7816	5347	166
5520	6708	40
1612	898	166
2536	9137	958
16004	18144	928
17240	15809	729
13091	13854	740
17155	17563	181
4430	1881	492
2546	13501	498
9816	10591	301
5792	16707	394
18439	7120	461
13997	14156	351
17979	18074	181
16931	18971	498
14880	12909	430
15981	11373	70
14659	956	911
9349	2168	744
2493	15276	166
17373	3144	943
17605	17056	726
15294	6889	911
1404	11889	911
19191	18638	654
4148	16835	813
18798	849	932
1642	13466	937
4795	4825	1050
3524	10294	1062
17772	5713	40
733	7367	166
17766	4929	101
2110	15597	542
8849	12316	715
15220	9279	837
11190	17849	911
17811	8180	436
15847	13003	918
13551	7947	911
10011	17308	475
478	9397	1062
3221	7061	1062
19751	11605	40
5280	3405	494
7861	5681	84
16501	5709	846
7071	11291	777
3594	17883	297
2432	6136	394
17659	2607	911
7847	1806	498
1887	18277	716
1315	9112	492
14151	19100	653
7744	10941	647
6889	10700	813
8823	17555	516
17931	11433	783
12330	823	61
13121	10134	475
18136	14737	1117
19010	16115	932
14271	5481	1062
1705	6351	492
16364	1506	911
6533	4159	846
5085	7274	472
10197	9008	180
7542	5806	166
5283	17274	574
4072	5280	1062
16319	1998	430
5167	9087	472
5515	8361	498
14554	10323	366
9216	11291	777
8389	7359	845
6384	14036	1117
17201	13633	594
12772	18610	498
8298	13861	65
1055	6451	845
9031	17073	837
18111	6185	911
5938	11261	394
13787	3034	1062
6886	18431	1036
1821	16309	40
632	7002	498
8845	2415	376
8898	7174	360
8775	15758	861
11186	3144	472
17413	19412	911
2037	19629	351
11451	11502	1077
13527	14878	961
1472	4906	1117
1272	15543	528
10853	14388	394
610	14356	166
10490	13064	1062
19564	5682	937
9129	19003	937
4279	17474	459
15559	6185	911
575	2060	472
11787	9023	373
1852	2376	573
8959	9093	687
16836	14850	837
8487	19596	492
19120	2782	65
12541	12768	1137
6352	8510	14
14857	15754	166
12215	7144	430
8152	6186	690
13501	13944	837
12291	4513	231
13538	4906	1117
7747	19048	14
3752	16647	846
16553	15825	911
10564	5590	40
5990	12371	16
3343	5772	442
8437	11502	1077
14364	16020	3
6499	18976	498
8662	14040	599
19605	11291	777
5181	8544	918
5511	14068	965
14889	6685	65
4652	2980	945
6537	4513	687
8757	4305	498
17925	17850	279
4788	12267	376
1759	2667	194
8510	6555	876
8712	5612	937
7943	14198	14
6776	6758	937
14473	9389	528
19479	17546	518
12047	2966	366
4044	5146	498
5920	16246	845
12896	13814	574
1411	10250	61
13336	15825	911
16820	10286	376
4513	2680	793
8374	6079	263
18689	10886	139
2191	14445	14
18630	19224	528
5289	12502	1117
3130	11424	647
19779	10872	376
8310	16967	159
13064	12593	660
19220	6721	475
302	7860	1055
19564	6299	166
4275	1969	86
5573	5697	475
3116	19210	932
13039	12695	325
12811	18160	473
1580	18083	937
342	5871	498
13259	13246	846
2782	19120	846
7040	12822	498
16968	3254	576
18925	10564	493
6529	10355	492
1470	18239	376
409	6306	14
19629	2037	932
10843	2872	181
19444	16721	883
13948	3953	1117
